track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
6si71supnBUhddjR2FJc2L,White Flag,Dido,68,7HlZFlk0jJq3Bb03AOyMTE,Life For Rent,2003,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.509,0.537,5,-6.834,1,0.0383,0.344,7.26e-06,0.0805,0.315,170.037,240040
5SHhPFh68OhUmuRPymKX9d,Undrunk,FLETCHER,24,5Skgz8BwS0Lfw2zlQSy1EB,Undrunk,2019-01-25,Electropop 2019,4Bi8VLtaSu0JILliif8lH6,pop,electropop,0.679,0.572,5,-6.703,1,0.0781,0.455,2.41e-06,0.127,0.542,92.859,183428
5jiJXFYMQpBfPr4N1Z46oI,Virgil Discount,T.R.U.,68,6JHNpgAAcUMfwCDfgFgKpk,Virgil Discount,2020-01-07,Hip-Hop Central,37i9dQZF1DWY6tYEFs22tT,rap,hip hop,0.895,0.735,1,-5.331,1,0.291,0.402,0.00927,0.109,0.668,118.036,138067
2sz2I6oIk9BqC4Ow7KbdGY,Quiero Saber,Ivy Queen,33,5n1pmoNSuLWs9bSGXzUY7e,Diva Platinum Edition,2004-01-01,Reggaeton De Ayer,37i9dQZF1DWWU6Rfto8Ppm,latin,reggaeton,0.847,0.909,6,-3.696,0,0.0584,0.135,5.83e-06,0.216,0.868,95.013,173533
3QEWSE2yXJN85Q66gxY64O,Takeoff,High John,50,3rC2HOeiZFIOmtH6cjOU4F,Takeoff,2019-11-29,Jazz Vibes,37i9dQZF1DX0SM0LYsmbMT,rap,hip hop,0.492,0.314,7,-14.961,1,0.281,0.947,0.647,0.208,0.196,83.852,160000
0lgUtKAcfoNG6nTITfPd6y,Weste Weiß,EREN CAN,67,02uL0boFZZzphpTlSXKQhm,Selamun Aleykum,2019-12-27,Modus Mio,37i9dQZF1DX36edUJpD76c,rap,hip hop,0.752,0.733,2,-6.385,1,0.248,0.0741,0.0,0.2,0.569,92.116,130762
6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),Sam Smith,87,1V9oE8bVilClrk5naqyyvL,Dancing With A Stranger (with Normani),2019-01-11,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,pop,post-teen pop,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030
3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),Ed Sheeran,90,5Nux7ozBJ5KJ02QYWwrneR,I Don't Care (with Justin Bieber),2019-05-10,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin pop,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,219947
59X2Mc2Kn34UUdCoHCJ0Nd,In Love With A Broken Heart,Hedley,32,38eKV184962kccdfTY2gTV,Cageless,2017-09-29,Indie Poptimism,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.581,0.749,1,-3.632,0,0.0493,0.0977,3.48e-05,0.111,0.675,100.092,217067
5bvnqVuq7UFl0txSlHpsfS,Loyal (feat. Drake),PARTYNEXTDOOR,84,1U1uqmoe8hdbqZWRqd23li,Loyal (feat. Drake),2019-11-22,New R&B‏‏​​   ‍,4I6rTSxqKl1LRvES2O9owQ,r&b,urban contemporary,0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,197973
3yjYId62mEKEy9QwbCGoEa,The Screwed Up Click,DJ Screw & The Screwed Up Click,0,7K4OQmcNEpZrTjeyJraEul,Fallen Soldiers,2008-02-12,3rd Coast Classics,1QJ66s6YBZgxMUaVUyrhbo,rap,southern hip hop,0.514,0.72,1,-8.507,1,0.206,0.976,0.0727,0.91,0.977,85.811,29493
2fQrGHiQOvpL9UgPvtYy6G,Bank Account,21 Savage,80,4QUNWTw2FsIz722xjUjFJw,Issa Album,2017-09-23,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.884,0.346,8,-8.228,0,0.351,0.0151,7.04e-06,0.0871,0.376,75.016,220307
0n4bhnGYIoVlEGGbuogyOF,Bae City Rollaz,Yung Bae,48,0jZiFgVAR8e8PMy5gMCOOl,Bae,2014-07-18,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,0.661,0.967,6,-3.664,0,0.562,0.00508,0.00175,0.158,0.164,126.148,220976
2vcsxeFsY4ZuqL7czWl086,Jailbreak,Thin Lizzy,0,01iw3ZO4AQKvvIjXq5wPEL,Wild One - The Very Best Of Thin Lizzy (Remastered Version),1996-01-01,Hard Rock Cafe Classics,3sv5ViKoPDNnZRsklzEGMN,rock,hard rock,0.618,0.824,3,-6.973,1,0.129,0.515,5.92e-05,0.0547,0.608,144.957,240133
45TbnoJF2Swax0zEEsUOcb,Look At Us Now - Dzeko Remix,Lost Kings,22,1NLf15YewczuGywwjqryir,Look At Us Now (Remixes),2017-08-11,New House   ‍,54XvQQsViMBwjO1ws2o2wx,edm,electro house,0.598,0.906,1,-5.21,1,0.191,0.00428,3.21e-05,0.18,0.153,126.001,172857
0WDAYiPgyIlAEaZ6sMR5T8,Te Quiero un Poco,Carlos Sadness,61,2ApLZfsw7yYrztoaNkwLe5,Diferentes Tipos de Luz,2018-02-23,Paraíso Tropical,2v41efarffe6iY8qpMK5Gj,latin,tropical,0.776,0.628,7,-6.558,1,0.0487,0.489,0.000257,0.3,0.771,133.037,206129
6X9QFpzlPKjMoniGkr8PoC,Bucka (feat. Mr. Vegas),Lady Bee,0,0IT9hsOQZ2bnWYmgOPx0pM,Bucka (feat. Mr. Vegas),2015-12-04,"Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)",3hR2R6szlkwZeGyclTgHcF,latin,latin hip hop,0.699,0.957,8,-2.535,1,0.129,0.00509,1.75e-06,0.137,0.517,140.074,173143
4hwURXMafKnSickN38QLBn,Caída libre,Vanesa Martín,59,6CwVbDeTxXNl1C7wQQ7opp,Caída libre,2019-10-25,Latin Pop Songs,5uOMV7g6vp8WxoqXfkzKaw,latin,latin pop,0.574,0.797,1,-5.249,0,0.0813,0.337,0.0,0.0903,0.535,113.934,220416
6U1J1IBf0WrwKnUqoSuABj,Dance!,Macross 82-99,36,0puDyb8T7FDuUwz7kw96Xs,"Idols, Sakura",2017-03-10,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,0.782,0.806,6,-6.659,0,0.0472,0.00101,0.833,0.0551,0.921,130.039,125627
4jpBAzEAWq9GVyELGtkKAx,Blue Lights,Jorja Smith,2,3B8bqhCr3h9fX4EbTarSsq,Blue Lights,2016-02-26,NEO-soul,3q3M4VCymcMoxJ3Tl7mRqN,r&b,neo soul,0.584,0.647,7,-5.464,1,0.207,0.686,0.0,0.106,0.341,91.765,250545
58U52B6rDjT30RIquT51dE,Love That We Need,Silience,46,2zGvqQVpjRZRF7H08V5en5,Love That We Need,2016-12-15,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,0.579,0.776,9,-6.594,0,0.0478,0.0023,3.36e-06,0.255,0.565,123.95,177170
07YFRv1Rj2iTtA7NY3CTcY,Embriágame,Zion & Lennox,55,22lEQJ7khtB2yvsq84FDQb,Motivan2,2016-09-30,Fiesta Latina Mix 🎈🎉💃🏻🕺🏻☀️🏖,2kY6lVc5EcVfI5WNKmPQQG,latin,latin pop,0.65,0.741,7,-5.459,1,0.0319,0.0886,1.81e-05,0.119,0.603,90.998,219427
69TENP7mK0C1Qxgi4dpsDp,Sure Boy,Rahsaan Patterson,0,6GtaYxDbmVdxM4L7FbtRPz,Love In Stereo,1999-01-01,Neo-Soul Essentials,0DIwi1dMI59NItQtiNcevy,r&b,neo soul,0.687,0.614,4,-6.272,0,0.226,0.0139,5.78e-06,0.114,0.414,191.934,238533
4LIIWJjlXMftVKMQWUrxKO,Human,Sevdaliza,53,2yjRCaDVCsAJjcavAPztVY,Ison,2017-04-26,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.54,0.168,10,-11.772,1,0.0654,0.25,0.0284,0.258,0.16,97.798,192042
0HgIbfeOw6dLuGmPippTlh,Rather Be,Clean Bandit,46,4YkybTJIQaDlQubI9TVpzy,New Eyes,2014-05-25,post teen pop,6rjxP7GQKoqqgoakzxl3PY,pop,post-teen pop,0.83,0.546,11,-7.506,1,0.055,0.232,0.0,0.676,0.61,120.975,231540
648BMGrt98kUbLo24A4vgj,Hip To Be Square,Huey Lewis & The News,64,5L0vaNLbzgP8RIJqs1zamE,Fore!,1986-01-01,The Sound of Album Rock,3yj9YnQGTdnFuKbDyXGDi6,rock,album rock,0.668,0.779,9,-11.089,1,0.0325,0.0025,0.000347,0.139,0.963,140.873,245467
1RnOgWJEFnbWZk8Gv0I4FR,Stuck on U,Lizzyloo,3,7CNezMHoQWUQDwWtTF8RZT,Stuck on U,2019-12-20,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.6,0.648,0,-5.247,1,0.0367,0.0608,0.0,0.138,0.28,120.006,206771
1NHlyKgtR4roNylOhidKSv,Girls Have Fun (feat. G-Eazy & Rich The Kid),Tyga,69,1KLUE6sVMdRUxD3MRUyS0M,Girls Have Fun (feat. G-Eazy & Rich The Kid),2019-01-23,Hip-Hop Mixtape,37i9dQZF1DWVdgXTbYm2r0,rap,hip hop,0.888,0.74,8,-5.363,1,0.238,0.00586,0.0,0.218,0.664,100.003,175711
2Qyw31R2cnaEFgdHwBcT98,Impala,Santoz,62,5OxH1O7gb4P3isyvanHV1u,Impala,2019-11-22,Trap Argentino - Trap Argentina,6ltss0ThreZ3uIMn5mr4Tm,rap,trap,0.788,0.595,2,-8.01,1,0.0832,0.339,0.0,0.0941,0.628,81.97,250583
4QDIUcFQ5ffnm912AYcVdE,Triste,Bryant Myers,2,7sZsFvA2AvyUXY8oWeRGsx,Triste,2018-07-27,Trap Luv,37i9dQZF1DWTLxOkM7PwUb,rap,trap,0.694,0.728,2,-4.846,1,0.106,0.401,0.0,0.0966,0.251,130.067,263840
7DGIv9rjJSL7Bfls23QMeh,I Didn't Mean To Turn You On,Robert Palmer,0,7k4OkVUV9POKeujFb1UXH0,Best Of Both Worlds: The Robert Palmer Anthology (1974-2001),2002-01-01,80s Pop & Rock Hits and Album Tracks,0XOIK4m26aeYSD61E5nSVW,rock,album rock,0.696,0.634,5,-11.172,0,0.0498,0.121,0.654,0.297,0.967,120.689,217467
6GCNUmk7L7OWtpvSk0fWOg,Mirala Miralo,Alejandra Guzman,61,5Zb5uLdHzmnIbOBy4zvVwW,Libre,1993,Latin Pop Classics,37i9dQZF1DX6ThddIjWuGT,latin,latin pop,0.669,0.889,5,-5.472,1,0.0318,0.0046,1.49e-05,0.091,0.58,122.102,240933
66FltlEV09mPJYAyfYm8De,Bang Bang,YNW Melly,78,5xq6RMHNIBA73qld03dR6V,Melly vs. Melvin,2019-11-22,RapCaviar,37i9dQZF1DX0XUsuxWHRQd,rap,hip hop,0.657,0.522,10,-7.632,1,0.397,0.156,0.0,0.0811,0.442,179.687,260333
1RPlzicSrdBWXLCBu8ZnO8,サファリ・ナイト,Junko Ohashi,25,2F6mxuJjSVf8Ou9yCxI5qL,ネオ・ヒストリー,1993,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,0.644,0.817,6,-9.525,0,0.0405,0.00541,0.000332,0.108,0.673,125.335,294400
5Z01UMMf7V1o0MzF86s6WJ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,77,5qENHeCSlwWpEzb25peRmQ,Curtain Call,2005-12-06,90's Gangster Rap,1g3APxk2mLVNU2TuHCPli0,rap,gangster rap,0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,326467
5VFlp5zYtHPG19O2gRd2iU,Broken/Scarred,Christopher Shayne,32,6VSiSu4kjWdnh0lye0wFtX,Broken / Scarred,2019-11-08,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,hard rock,0.465,0.837,6,-3.744,1,0.033,0.0749,0.0,0.0904,0.456,145.9,209623
7zQe325f5BShZv7uuStrH1,Rollin,Jøase,29,2Gu9RQkyOvudov2JOTEdAv,Rollin,2020-01-07,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,3QEYvCsVXZj8KuzE0bDmcI,edm,electro house,0.628,0.841,4,-6.743,0,0.0403,0.0651,0.581,0.0858,0.78,128.011,196313
6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),Sam Smith,87,1V9oE8bVilClrk5naqyyvL,Dancing With A Stranger (with Normani),2019-01-11,Electropop 2019,4Bi8VLtaSu0JILliif8lH6,pop,electropop,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030
4AY7tI7HF5cN8PPnv2p34G,Bus 572,Rodrigo Gouveia,17,0Lg2RtTrWylYjrqA7Scys5,Bus 572,2018-05-01,NEO SOUL GUITAR,0r5ojPhjqGVq21oQR13UJy,r&b,neo soul,0.672,0.455,7,-9.691,1,0.0304,0.384,0.719,0.0948,0.483,82.058,355204
1NxHgM5nOnmqi3KUVLbaIw,Leaving My Love Behind,Lewis Capaldi,70,2wiPF3m0ylst0JSk1IvZL8,Divinely Uninspired To A Hellish Extent (Extended Edition),2019-11-22,Pop Hits 2020,5TDtuKDbOhrfW7C58XnriZ,r&b,hip pop,0.409,0.446,2,-4.836,1,0.0317,0.65,0.0,0.0862,0.135,75.638,210213
0q6ku8ljaOYoxs80gYrW8r,This is Our Song,Demi Lovato,44,0w57XnlENgJWxQmK2iiKKa,Camp Rock 2: The Final Jam,2010-01-01,Post teen pop,7jQHOrErpLMStcUUSavQWR,pop,post-teen pop,0.351,0.626,7,-5.314,1,0.0358,0.0867,0.0,0.0937,0.394,129.568,178333
6AEdWbrFREOUNmI1hMPbyc,On The Wings Of Love,Jeffrey Osborne,57,0Z4d4VItwYl3FavOak829u,Jeffrey Osborne,1982-01-01,The Sound of New Jack Swing,0zn8nuASKC0PISqD9mxCSV,r&b,new jack swing,0.546,0.352,7,-12.066,1,0.032,0.404,0.0,0.355,0.39,69.199,241760
6mcu7D7QuABVwUGDwovOEh,If I Can't,50 Cent,65,5G5rgQHzdQnw32SI0WjIo5,Get Rich Or Die Tryin',2003-02-06,Gangster Rap | 100 % Gangster,2e0d7otcM1oyecfi3zZPWk,rap,gangster rap,0.886,0.626,11,-2.528,0,0.277,0.265,0.0,0.024,0.856,93.989,196627
12h53H54ygm7TASaXwPE1D,eoh - Helion Remix,Hallasen,35,5aVJWrdHjjA8OuzbgPBsFo,eoh (Helion Remix),2019-10-11,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.748,0.804,5,-3.278,1,0.062,0.036,0.152,0.106,0.206,128.027,170684
2W4yABdLc4Jnds67Poi5Nl,Yellow Hearts,Ant Saunders,89,7L5mva8yC5ctamvs4XzgpR,Yellow Hearts,2019-06-18,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,4QAzO1Z92yqqD6Mf3mOANu,pop,dance pop,0.865,0.438,7,-8.943,1,0.0719,0.177,0.0,0.0743,0.695,129.038,223258
2nrNWYUZlBAeaBQk8AEzxz,Fugazzi,Semser,19,2wf6cznNUqUt0gFhGlPItA,Tsunami,2018-03-05,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.706,0.659,1,-9.576,1,0.0394,0.0102,0.79,0.131,0.196,127.997,136875
1CLmFKW99S8eJrebO3GB04,No Woman,Whitney,65,5yMCA6HdFAeL1aqUjxO3MO,Light Upon the Lake,2016-06-03,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,r&b,hip pop,0.581,0.4,2,-8.739,1,0.0291,0.893,0.576,0.161,0.433,112.331,237973
7c4iU5qYbzvhcuyKCTHyFt,Portland,Zoology,29,04QDnLrtyxjXvcOxHGEwQz,Portland,2017-11-24,NEO SOUL GUITAR,0r5ojPhjqGVq21oQR13UJy,r&b,neo soul,0.772,0.358,6,-15.392,0,0.17,0.0133,0.0,0.145,0.489,112.014,199000
1EyRK6kk3yW8ZmtqAPLZKJ,All the Rage Back Home,Interpol,50,22DVAydYXgXK1yxNZffMp9,El Pintor,2014-09-08,Permanent Wave,5glAD13obyL0G9SH9ukBz2,rock,permanent wave,0.293,0.91,7,-5.752,1,0.0586,4.12e-05,0.555,0.278,0.35,84.491,262427
34ovdd3zsT969nPt84xeHV,Where Are You,Adil C,39,2YTbnYraCaojy6QGm1mzdD,Where Are You,2019-04-05,TUNES DANCE AND POP,3arpkhoRWXEYbdCpVAIrRR,pop,dance pop,0.545,0.626,5,-7.792,0,0.0377,0.235,0.000504,0.0974,0.571,92.021,165921
7yzbimr8WVyAtBX3Eg6UL9,Hallelujah,Leonard Cohen,66,6I58qJMqZHhb8jtNT3CuJB,Various Positions,1984-12-11,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.28,0.344,0,-12.577,1,0.0293,0.715,0.00642,0.133,0.232,171.143,277160
0MnRaCP2vAeUEEFbNx77Wp,Mamacita,KM,58,1KM8UPfMSDwVyuwtZrbX86,Mamacita,2019-04-19,🔥🦁 GOOD VIBES ONLY 🦁🔥 // BROEDERLIEFDE || FRENNA || BROEDERS || HENKIE T  || BIZZEY || POKE \\,1d0fonZHpN4LYHTKbmNRbm,latin,latin hip hop,0.929,0.536,0,-5.941,1,0.281,0.0868,0.0,0.0693,0.887,130.05,194311
7Dm3dV3WPNdTgxoNY7YFnc,The Chain - 2004 Remaster,Fleetwood Mac,63,1bt6q2SruMsBtcerNVtpZB,Rumours,1977-02-04,Classic Rock Radio,4lIywN6kXl9KPm3OQ8u8G7,rock,classic rock,0.522,0.755,9,-6.95,1,0.0524,0.0517,6.63e-05,0.0781,0.637,151.796,269813
0ebtefX0Ck2a35arKihkYH,Close Enough,Slight Diversion,22,2ukibkYaonPU7MeTIPwtch,Close Enough - Single,2020-01-10,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.625,0.542,11,-11.242,0,0.0656,0.172,0.373,0.104,0.346,74.467,252200
5V6LQGcEwh65pULxet2v9u,Why Boy - Club Mix,Steff da Campo,56,2j5Q67gDQjpoisme6Dg7mc,Why Boy (Club Mix),2019-07-15,EDM 2020 House & Dance,25ButZrVb1Zj1MJioMs09D,edm,electro house,0.64,0.946,11,-2.649,0,0.0879,0.336,0.39,0.0754,0.374,126.047,167624
1OzKA2Fs1llRS5l59K1QrH,Hoshizora,CASIOPEA,0,5XCOTqG63V60nS82PmqMBe,Asian Dreamer,2010-08-10,City Pop 1985 シティーポップ,3j2osvmecEao5nmo9jZ5df,rock,album rock,0.666,0.399,0,-13.593,0,0.0387,0.808,0.899,0.0884,0.344,100.006,253227
1YXsDvZqz5dGdC1cngX0Nf,Let Me Love You - Zedd Remix,DJ Snake,0,0uWFxF7QWyvXYIkB880UjH,Let Me Love You (Zedd Remix),2016-12-16,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.712,0.857,10,-4.281,0,0.0508,0.00938,0.00815,0.0828,0.217,117.044,206653
1xWH8zYtDeS9mW1JJG23VZ,R.E.M,Ariana Grande,69,3tx8gQqWbGwqIGZHqDNrGe,Sweetener,2018-08-17,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,pop,post-teen pop,0.831,0.485,10,-6.677,0,0.15,0.375,1.47e-05,0.118,0.622,80.022,245667
5PMKzsUsTpZZGsCcJBuhP2,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",Donell Jones,60,01riz9JMpPdL99fYhoZaph,Where I Wanna Be,1999-05-29,The Sound of Urban Contemporary,07zF8MjQPsiYUXiAIGZ5TA,r&b,urban contemporary,0.854,0.543,8,-6.166,0,0.0844,0.0402,5.73e-05,0.0419,0.868,103.032,243733
3caMfJGFp53NAH2TuigdNj,Hunter,Galantis,8,1RgIfPUFDj361Z6bGhe2zF,Hunter,2017-05-05,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.509,0.712,7,-5.747,1,0.111,0.186,0.0,0.102,0.653,99.831,183229
4DQTdFaGep7IsnB4duY1xM,Beat Like A Drum,Jenil,36,7rR5IWggq4T3MpYOCyWdHw,Beat Like A Drum,2019-04-26,INDIE POP! TUNES,0HD4Pc1PK8fsyKQq9e2U2v,latin,latin pop,0.755,0.995,0,-2.804,1,0.163,0.0916,0.698,0.441,0.288,126.065,173351
6AdxDoU5PNTWRmtWLu0ShI,Losing,Clavee,11,77Mlqn7Pce9KR7kXt5PbHg,Losing,2019-08-01,CHRISTIAN ELECTRO / DANCE / EDM,0MhTMIo1bgH6zzPh7BdChT,edm,progressive electro house,0.672,0.824,9,-5.849,1,0.031,0.147,0.000253,0.369,0.412,125.982,194286
3J06oZ2TNJUGuBF7q8YaDV,The Activist,Chris Goldarg,18,0IHLmh2nu6JCdyTTDvItxl,Room 679,2019-01-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.688,0.925,8,-5.409,0,0.137,0.0556,0.0262,0.0933,0.738,128.051,166875
1GGWJtPRdLUZZVysI4sTdC,Bartender,Alexis y Fido,39,29uBv3xpR8glGUzIWYHzy9,Sólo para Mujeres,2014-08-05,REGGAETON VIEJO,31hG19URdBvLEpQWKFYfdD,latin,reggaeton,0.829,0.74,4,-7.958,0,0.0711,0.00792,0.00244,0.0629,0.296,115.994,174640
6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes,88,0xzScN8P3hQAz3BT3YYX5w,Shawn Mendes (Deluxe),2019-06-19,Latin Pop 2019,5wONX0lVyQE5XTxqjTUiUd,latin,latin pop,0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967,190800
0HeTpk89fOwfTBVL5d2acE,Play Nice,Nause,41,3Y4lu8CeCQ94uYxrldhdib,Play Nice,2019-09-30,Electro House - by Spinnin' Records,4pVZ70y8vzzkn2GVwQbQw8,edm,electro house,0.747,0.796,0,-9.075,0,0.0514,0.0027,0.433,0.201,0.245,126.039,150757
7nD2JPaxIKUdxd2UWgnaGL,Toda - Remix,Alex Rose,6,41Ji5KmFdqEGcLH8Yi7RVh,Toda (Remix),2018-06-01,Trap Argentino - Trap Argentina,6ltss0ThreZ3uIMn5mr4Tm,rap,trap,0.512,0.452,5,-7.217,0,0.124,0.16,0.0,0.0672,0.364,80.04,367680
22sTMbJk27SLWMtsdYLt4u,Real Love,Mary J. Blige,2,28mcWt7DzEIOcLyI9k7DBf,What's The 411?,1992-01-01,New Jack Swing - 90s R&B fused w Hip Hop,79xd4wnVuKZK4rJMsL2wPa,r&b,new jack swing,0.76,0.793,0,-5.528,1,0.0791,0.106,0.000433,0.0517,0.833,95.056,269973
4nK5YrxbMGZstTLbvj6Gxw,Supalonely,BENEE,67,3ZJSoxsPMkNC9eb6gUn0Q8,STELLA & STEVE,2019-11-15,ELETRIC POP & DANCE,7316uT3vVzTidCI8cinBUv,pop,dance pop,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,223480
7MpYTQdxdkrXv2jgXNViBj,Love Me Louder,Ericé,39,1yVlDf8seUNLMMTDdPCwf8,Love Me Louder,2019-06-21,New House   ‍,54XvQQsViMBwjO1ws2o2wx,edm,electro house,0.673,0.672,5,-6.699,0,0.0612,0.0119,0.0,0.237,0.62,114.957,155928
3iUnagQlUtjjCNQ3us3lPi,Go Crazy (Remix),Jeezy,49,6hiOeC9YErltT6CnK4pfJN,Let's Get It: Thug Motivation 101,2005,Hip-Hop Drive,37i9dQZF1DWUFmyho2wkQU,rap,hip hop,0.396,0.896,4,-4.398,0,0.396,0.0309,0.0,0.207,0.632,86.882,253840
4fIjxAZjZLcJNygHWsFrLl,Shed a Tear,Delinquent Habits,28,0crKVrdcLTyzjfZL2QpwTq,Here Come The Horns,1998-08-26,Mexican Gangsta Rap,28Ke4pXWqF2A5b2GfQ1pQt,rap,gangster rap,0.821,0.778,9,-8.538,0,0.278,0.0194,0.0,0.181,0.322,90.017,261427
3h1L8WlvLg4KbiIdV1n9mA,Heart Never Broke,James Carter,49,5sfEzvF23v3t4sXR77nqID,Heart Never Broke,2019-10-25,Tropical House 2020,2oivDYqm1dQK4KbwVJTaf6,latin,tropical,0.701,0.66,11,-6.206,0,0.173,0.217,0.0013,0.0783,0.321,124.006,158806
4X0PgIZFO0mYwXOwdFpDEr,Fin de Semana,Kaline,48,54DFcD5tDRBeYjyJE8XP00,Fin de Semana,2019-12-05,El Ritmo,37i9dQZF1DWVOLXBOylBUZ,latin,reggaeton,0.835,0.818,0,-5.439,1,0.461,0.0882,0.0,0.0452,0.437,100.102,130764
7MmG8p0F9N3C4AXdK6o6Eb,Outside,Calvin Harris,74,48zisMeiXniWLzOQghbPqS,Motion,2014-10-31,Happy EDM,3d2JFEbvcx7p2CHkBaQeMZ,edm,pop edm,0.646,0.823,2,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035,227267
044qU7kwVZaDwzWnRsmVVL,I Dare You,The xx,63,2PXy9USZAoTSdtrxfkPBnl,I See You,2017-01-13,Music&Other Drugs,5jROYSZSL7cO0jGAqkPx7C,pop,indie poptimism,0.752,0.543,1,-9.483,1,0.0398,0.623,0.0706,0.107,0.282,126.001,233280
1R3nV5v3sJNir18oAs9Lz3,Made For This - Original Mix,Sick Individuals,19,3dqB7pRWLECn511JFmzUUZ,Made For This,2014-11-10,Vocal House,5PCAWKfUWAUj8VeY8G7xRQ,edm,progressive electro house,0.601,0.993,11,-3.755,0,0.0808,0.00337,0.235,0.655,0.596,127.992,390029
49eAIPivcw5idA57ZWnp5h,7 Days,Craig David,55,1YI5yNJkzhBpN0BoK9AO4B,Rewind - The Collection,2001,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.644,0.843,4,-6.247,0,0.0512,0.261,0.0,0.0947,0.882,83.024,237373
1Rpj9CZE7cGSXUCfiBf0eA,Ghosts,Jacob Tillberg,58,5Y9i4ZFAG2GM7ugIM916dY,Ghosts,2016-02-05,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.719,0.809,6,-4.679,1,0.182,0.286,0.0,0.081,0.238,125.072,215050
23PCLIt2YU2ycgnSzCxUEN,Listen To Your Momma - Wildstylez Remix,Showtek,8,1epynQfg4RTQ4cPvBoJPxb,Listen To Your Momma (The Remixes),2019-04-05,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.521,0.902,11,-4.56,0,0.0624,0.0153,1.06e-05,0.649,0.136,112.522,167200
5sYxtT5C8uAzGbplBcjLYB,Alive,R3HAB,62,31x3K8q6G5M5Yu7sIN4rry,Alive,2019-08-02,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.631,0.858,11,-5.978,0,0.0754,0.0154,0.00789,0.263,0.365,137.982,188696
